occ,year,delta_e,delta_DAIOE,DAIOE_cum,pctl_cum
51-4033.00,2017,0.14259466550251126,0.020333238629773077,0.8268512987381462,43.10880829015544
51-4034.00,2017,0.13372938194302658,0.017883547594863883,0.743929746140608,23.212435233160623
51-4035.00,2017,0.13780597072689935,0.01899048556798304,0.7773783473400683,31.70984455958549
51-4041.00,2017,0.14244240929595317,0.020289839966035846,0.8260153158656018,42.90155440414508
51-4051.00,2017,0.13199834387513512,0.01742356278577842,0.699402612475147,15.025906735751295
51-4052.00,2017,0.1385045296838403,0.0191835047429418,0.772892191780938,30.466321243523318
51-4061.00,2017,0.14685500041179608,0.02156639114594863,0.8609519168995181,52.538860103626945
51-4062.00,2017,0.1507949985698722,0.022739131593687754,0.8511754527926909,49.84455958549223
51-4071.00,2017,0.1158913498740087,0.013430804975619897,0.633356222187808,7.564766839378239
51-4072.00,2017,0.1326420265455611,0.017593907206113334,0.7071700532756116,16.373056994818654
51-4081.00,2017,0.14423973772816356,0.020805101939889412,0.8292878456312306,43.626943005181346
51-4111.00,2017,0.151548685710639,0.02296700414062204,0.8711751884589873,55.854922279792746
51-4121.06,2017,0.13303653794579817,0.017698720428603796,0.7285160001756521,20.0
51-4121.07,2017,0.13495981774069724,0.018214152404602217,0.7835348840327769,33.26424870466321
51-4122.00,2017,0.13639381335424397,0.018603272321312342,0.742560263372452,22.901554404145077
51-4191.00,2017,0.13637108724049649,0.018597073435155105,0.7324561063137185,20.72538860103627
51-4192.00,2017,0.1495787619124893,0.022373806015273164,0.81695236463557,40.0
51-4193.00,2017,0.14139549011601765,0.019992684625148846,0.7312983261965836,20.414507772020727
51-4194.00,2017,0.14559232259304128,0.0211971243980362,0.8425601400146323,47.35751295336787
51-5111.00,2017,0.18665356275221806,0.034839552488096205,1.1208438800129585,99.68911917098445
51-5112.00,2017,0.153686314357809,0.023619483220887288,0.8585804010235253,52.12435233160622
51-5113.00,2017,0.1392176618906248,0.01938155738229232,0.7330826841653916,20.82901554404145
51-6011.00,2017,0.1272396397305031,0.01618992591874822,0.6900294032133563,13.678756476683938
51-6021.00,2017,0.11026770951109395,0.012158967760823,0.6772195149900024,11.50259067357513
51-6031.00,2017,0.1475564416219507,0.021772903464132142,0.970173918673308,79.79274611398964
51-6041.00,2017,0.13173129863226826,0.017353135039343843,0.8000520787625911,36.476683937823836
51-6042.00,2017,0.13557350770669943,0.01838017599189849,0.7668262787014889,28.39378238341969
51-6051.00,2017,0.15552857464449926,0.02418913753094958,1.0922668533571533,98.65284974093264
51-6052.00,2017,0.1535871460379587,0.02358901142808525,1.0019727643599714,86.6321243523316
51-6061.00,2017,0.14356568187498256,0.020611105012228695,0.824349165725502,42.590673575129536
51-6062.00,2017,0.13490784257582983,0.018200125988464884,0.7663170502755754,28.186528497409327
51-6063.00,2017,0.1277459008619702,0.016319015187036323,0.7670187917762057,28.497409326424872
51-6064.00,2017,0.1375150122500665,0.018910378594135937,0.8127099384573148,38.86010362694301
51-6091.00,2017,0.13725883738205213,0.018839988439472634,0.7781078028077433,32.020725388601036
51-6092.00,2017,0.16976753958460544,0.028821017496610576,0.9848730782978022,83.41968911917098
51-6093.00,2017,0.13634997828701206,0.01859131657886866,0.7520509321086915,25.077720207253886
51-7011.00,2017,0.13155956787010262,0.01730791989816814,0.7262904934420901,19.27461139896373
51-7021.00,2017,0.13987775434887612,0.019565786161684532,0.7474229531177167,23.83419689119171
51-7031.00,2017,0.14711774815288578,0.02164363182157593,0.8479934422451042,48.80829015544042
51-7032.00,2017,0.13796002582387093,0.019032968725323132,0.8244924538655971,42.69430051813472
51-7041.00,2017,0.13490242303605657,0.018198663740999165,0.7615354746827886,26.83937823834197
51-7042.00,2017,0.13706759274427427,0.018787524980710228,0.7734842513680941,30.569948186528496
51-8011.00,2017,0.1896882784921216,0.035981642997304684,1.065682461680937,96.06217616580311
51-8012.00,2017,0.1861657521085862,0.03465768725815557,0.9824489967716008,82.79792746113989
51-8013.00,2017,0.15931321182682237,0.025380699462577976,0.8598270170622623,52.43523316062176
51-8021.00,2017,0.15356211328373043,0.023581322636165258,0.8318671211318295,44.145077720207254
51-8031.00,2017,0.14708083456792995,0.021632771897198776,0.7615399317063859,26.94300518134715
51-8091.00,2017,0.15641046157207436,0.02446423248918935,0.8423780739200554,47.25388601036269
51-8092.00,2017,0.15966753554966084,0.025493721908502208,0.8877540362575858,59.27461139896373
51-8093.00,2017,0.1591606602367028,0.02533211576698315,0.8634189787610309,53.47150259067357
51-8099.01,2017,0.14385232689154026,0.02069349195211056,0.7376680157405853,21.55440414507772
51-8099.03,2017,0.15025078116174556,0.022575297239714756,0.8452446468173114,48.29015544041451
51-8099.04,2017,0.1466270803851021,0.021499500702259196,0.7402961879038359,22.590673575129532
51-9011.00,2017,0.15583029972694185,0.024283082312988532,0.8393539983720404,46.32124352331606
51-9012.00,2017,0.14033579669659618,0.019694135834468374,0.7204090918564657,18.44559585492228
51-9021.00,2017,0.13631607040564722,0.01858207105083737,0.7313526862957137,20.518134715025905
51-9022.00,2017,0.13578064026835585,0.01843638227168466,0.785133999038169,33.78238341968912
51-9023.00,2017,0.14499736726543322,0.021024236513906926,0.7982077960763945,35.854922279792746
51-9031.00,2017,0.13964348649802927,0.019500303321325282,0.8325125725144512,44.4559585492228
51-9032.00,2017,0.14047062135195632,0.019731995463004685,0.813030735323064,39.170984455958546
51-9041.00,2017,0.14091640047503645,0.019857431922840854,0.8048387452202949,37.72020725388601
51-9051.00,2017,0.1340632897132509,0.017972965648739046,0.7030701372036269,15.44041450777202
51-9061.00,2017,0.16996470626470844,0.02888800137564862,0.9113305499991454,65.49222797927462
51-9071.01,2017,0.1700735831563237,0.028925023687630953,1.08332693817087,97.20207253886011
51-9071.06,2017,0.17927549564501433,0.03213970333876555,1.0613692706405358,95.64766839378238
51-9071.07,2017,0.16994600506727844,0.02888164463832743,1.0931001132891405,98.860103626943
51-9081.00,2017,0.17255128681820736,0.02977394658261926,1.0945444591272013,99.06735751295336
51-9082.00,2017,0.1540758648523515,0.023739372130000085,0.8487655766222083,49.22279792746114
51-9083.00,2017,0.1574955752810661,0.024804856233113962,0.993572861674287,85.07772020725389
51-9111.00,2017,0.13708102593517396,0.018791207671439835,0.7677980357993752,28.911917098445596
51-9121.00,2017,0.1386980260657194,0.01923714243452698,0.7379937144885694,21.761658031088082
51-9122.00,2017,0.13026149404191856,0.016968056830032784,0.6880038419569113,13.160621761658032
51-9123.00,2017,0.13291208261785456,0.017665621705815395,0.7686338500147798,29.430051813471504
51-9141.00,2017,0.15088153140151075,0.022765236518065075,0.8370194450880327,45.69948186528497
51-9151.00,2017,0.16166415000863119,0.026135297398013208,0.8662686490421778,54.40414507772021
51-9191.00,2017,0.12981097840836542,0.01685089011533711,0.6970388787846786,14.300518134715025
51-9192.00,2017,0.13049561098051504,0.01702910448517792,0.7039702033337004,15.647668393782384
51-9193.00,2017,0.1388743801583772,0.019286093464373467,0.7311208378606933,20.310880829015545
51-9194.00,2017,0.15191552023488647,0.0230783252882362,0.8691851306981517,55.233160621761655
51-9195.03,2017,0.12758873911451374,0.01627888634883145,0.7023316476784958,15.336787564766839
51-9195.04,2017,0.1471512927932203,0.02165350297071605,0.8832077455858978,58.652849740932645
51-9195.05,2017,0.1393482468116498,0.01941793388948047,0.8626424052960142,53.16062176165803
51-9195.07,2017,0.12804759182255634,0.016396185771555997,0.6609090851053085,10.155440414507773
51-9196.00,2017,0.14428670247620878,0.020818652511457994,0.8235231432331173,41.865284974093264
51-9197.00,2017,0.11870780963944273,0.014091544069394174,0.6698782356317674,10.984455958549223
51-9198.00,2017,0.12430007110509708,0.01545050767673219,0.6441143588246047,8.49740932642487
51-9199.01,2017,0.1337873181763248,0.01789904650481317,0.7642540122122338,27.66839378238342
53-1011.00,2017,0.14607596027519296,0.02133818617031975,0.7435492339109461,23.10880829015544
53-1021.00,2017,0.15582829544901783,0.02428245766254639,0.7678495151236842,29.015544041450777
53-1021.01,2017,0.16805356177120345,0.028241999623987695,0.8485177859925837,49.119170984455955
53-1031.00,2017,0.16935334275539998,0.028680554702427988,0.8641788820396292,53.98963730569948
53-2011.00,2017,0.16037995597263915,0.025721730277785675,0.8937032814760246,60.829015544041454
53-2012.00,2017,0.1661246979038076,0.02759741525363134,0.9103811439603383,65.28497409326425
53-2021.00,2017,0.2004077981182677,0.040163285546612346,1.1358974524936953,100.0
53-2022.00,2017,0.18268992239629245,0.033375607745163356,0.9529733589360245,75.5440414507772
53-2031.00,2017,0.13682558661165073,0.018721241151622336,0.6082194140639784,5.803108808290156
53-3011.00,2017,0.1446798502674112,0.020932259073400527,0.7684704934155704,29.22279792746114
53-3021.00,2017,0.14432044073189512,0.02082838961304845,0.8192993609553455,41.13989637305699
53-3022.00,2017,0.1519634634097629,0.023092894211490352,0.8430694512958224,47.461139896373055
53-3031.00,2017,0.1386321466495866,0.019218872084672482,0.6971612004567149,14.404145077720207
53-3032.00,2017,0.13129665437367788,0.017238811449721027,0.710626038921391,16.89119170984456
53-3033.00,2017,0.12957688021764305,0.016790167886937414,0.6695843661712757,10.880829015544041
53-3041.00,2017,0.13859755818077898,0.019209283133674416,0.7279194702239654,19.89637305699482
53-4011.00,2017,0.15514542570547454,0.02407010311733292,0.867112440063879,54.61139896373057
53-4012.00,2017,0.14677967570620332,0.021544273200418212,0.8011374111933665,36.58031088082902
53-4013.00,2017,0.1429608477005258,0.020437803975252935,0.7686140347812106,29.326424870466322
53-4021.00,2017,0.13239191752872803,0.017527619826933523,0.6861693102707543,12.953367875647668
53-4031.00,2017,0.15143939851622704,0.022933891422956626,0.7770804375146161,31.502590673575128
53-4041.00,2017,0.1429892423489123,0.020445923427515975,0.7848579493086045,33.575129533678755
53-5011.00,2017,0.13473110810377625,0.018152471490871444,0.6611941114999828,10.259067357512953
53-5021.01,2017,0.15764622231318223,0.024852331409617276,0.8342171582823762,44.97409326424871
53-5021.02,2017,0.14787177507016103,0.021866061862400296,0.7616729541497431,27.04663212435233
53-5021.03,2017,0.1602623095873201,0.025684007874262033,0.8489731284803254,49.32642487046632
53-5022.00,2017,0.14199356332225566,0.020162172024951425,0.7807939265778203,32.74611398963731
53-5031.00,2017,0.15171906265933702,0.023018673974227834,0.8029739456676837,37.2020725388601
53-6011.00,2017,0.14035575297732178,0.019699737393830973,0.7277120375326348,19.792746113989637
53-6021.00,2017,0.13827622211303187,0.019120313601852523,0.6911638496445501,13.989637305699482
53-6031.00,2017,0.12519356389151665,0.01567342843985926,0.6337681511891001,7.668393782383419
53-6041.00,2017,0.1744006507657262,0.03041558698750879,0.9177998351325283,66.94300518134715
53-6051.01,2017,0.16986206156728734,0.028853119959888915,0.8709822141315631,55.64766839378238
53-6051.07,2017,0.1516075826520559,0.02298485911759996,0.7869077969008488,34.196891191709845
53-6051.08,2017,0.1650434202659033,0.02723933057306758,0.7881351982554422,34.30051813471503
53-6061.00,2017,0.14304788814211863,0.020462698301920084,0.6419140452071392,8.186528497409327
53-7011.00,2017,0.14441142744404317,0.020854660376426144,0.7638812620516946,27.564766839378237
53-7021.00,2017,0.14178036048240836,0.020101670618521663,0.8044341998051078,37.512953367875646
53-7031.00,2017,0.13990692923427603,0.01957394884776472,0.8130219541558656,39.067357512953365
53-7032.00,2017,0.13603594363070928,0.018505777959497514,0.7627491302967652,27.253886010362695
53-7033.00,2017,0.1335388758855226,0.017832631372769008,0.7625690659436896,27.150259067357513
53-7041.00,2017,0.13706564647271263,0.01878699144298264,0.756944298500509,25.906735751295336
53-7051.00,2017,0.1316725550473028,0.017337661752684985,0.7453289901427587,23.419689119170986
53-7061.00,2017,0.10875728082696795,0.01182814613287597,0.5966204922286013,5.077720207253886
53-7062.00,2017,0.11160204733767465,0.012455016969960573,0.5323459192837022,1.8652849740932642
53-7063.00,2017,0.1352315273078868,0.01828756597802373,0.7690047729030984,29.740932642487046
53-7064.00,2017,0.10688858211347188,0.011425168986228421,0.5481744163101638,2.7979274611398965
53-7071.00,2017,0.15026676119335147,0.02258009951953972,0.8613403564994568,52.74611398963731
53-7072.00,2017,0.14211944320153108,0.020197936135913218,0.7478186406647521,23.93782383419689
53-7073.00,2017,0.12812664091604228,0.01641643611242844,0.6936651800355175,14.093264248704664
53-7081.00,2017,0.12329870606109283,0.01520257091633977,0.6242097681415109,6.94300518134715
53-7111.00,2017,0.12853777374555367,0.016521959279463146,0.7992349243149766,36.06217616580311
53-7121.00,2017,0.13175405005355026,0.017359129705513426,0.6788213593306995,11.709844559585493
11-1011.00,2018,0.41784315483420287,0.17459290204179964,1.166911825496997,85.18134715025907
11-1011.03,2018,0.42129797924311574,0.17749198731433277,1.1714069998609975,85.90673575129534
11-1021.00,2018,0.38471294084420693,0.14800404685299826,0.9745417083963982,43.73056994818653
11-2011.00,2018,0.4198541945187646,0.17627754465500062,1.1586222460323343,83.3160621761658
11-2021.00,2018,0.42411482320239213,0.17987338325999633,1.1899801200966964,89.01554404145078
11-2022.00,2018,0.40790882888393665,0.1663896126814647,1.097240082145928,70.88082901554404
11-2031.00,2018,0.4179644691406552,0.17469429746402973,1.1263352031565461,77.09844559585493
11-3011.00,2018,0.4010588580502965,0.1608482076206079,1.0515692744411251,60.932642487046635
11-3021.00,2018,0.41991762969180507,0.17633081572598394,1.179591338338519,87.46113989637306
11-3031.01,2018,0.40298256824113776,0.16239495030622325,1.1280077625785276,77.51295336787565
11-3031.02,2018,0.4009980012774696,0.1607993970285255,1.0907022046737336,69.32642487046633
11-3051.00,2018,0.40466460790307746,0.16375344488935142,1.1045385271564299,72.43523316062176
11-3051.01,2018,0.4029967896272084,0.16240641244983647,1.1108817614255093,73.67875647668394
11-3051.02,2018,0.4008979216094892,0.16071914355080816,1.0948770288341831,70.25906735751295
11-3051.03,2018,0.400183012026082,0.16014644311426726,1.0839100687744636,67.56476683937824
11-3051.04,2018,0.3938881799459205,0.15514789830110987,1.061493549261527,63.523316062176164
11-3051.06,2018,0.40816732745073325,0.1666005671982741,1.1295305830455733,77.92746113989638
11-3061.00,2018,0.416908333879779,0.17381255885841326,1.143397811821824,80.41450777202073
11-3071.01,2018,0.40937312789016467,0.16758635783857712,1.1200598122776027,75.44041450777202
11-3071.02,2018,0.372804779018889,0.13898340325932265,0.9165935309815962,32.84974093264249
11-3071.03,2018,0.4117896961619974,0.16957075386519013,1.1346129581070605,78.96373056994818
11-3111.00,2018,0.39382019644168254,0.15509434712536543,0.994932548220013,48.80829015544042
11-3121.00,2018,0.41781259224172923,0.1745673622357535,1.139594440433227,79.89637305699482
11-3131.00,2018,0.41410117299032834,0.17147978147196583,1.116150054409693,74.50777202072538
11-9013.01,2018,0.38028485422949454,0.14461657035634792,0.9537570195929659,39.27461139896373
11-9013.02,2018,0.36571883409859307,0.13375026561443423,0.9270843725152702,34.61139896373057
11-9013.03,2018,0.3822451396900449,0.14611134681666196,0.9795660393186236,44.97409326424871
11-9021.00,2018,0.4166489111389782,0.17359631515329613,1.19610163534251,89.94818652849742
11-9031.00,2018,0.40499443960715154,0.16402049611271072,1.0692687396281388,65.18134715025907
11-9032.00,2018,0.40189214874327384,0.16151729922148575,1.0559623489139183,61.968911917098445
11-9033.00,2018,0.4230333865011475,0.17895724609462926,1.1634341023031505,84.66321243523316
11-9039.01,2018,0.40893071688182225,0.16722433120948108,1.0951921420390467,70.36269430051813
11-9039.02,2018,0.34684539061792424,0.12030172499290046,0.7841636333744756,11.295336787564766
11-9041.00,2018,0.42538083635780966,0.18094885594046964,1.2172366631663865,92.33160621761658
11-9041.01,2018,0.41123202940258663,0.16911178200656987,1.140586808150117,80.0
11-9051.00,2018,0.36920003997203443,0.1363086695153518,0.9043410357872069,30.259067357512954
11-9061.00,2018,0.3805359851812333,0.14480763601785182,0.9540044384580382,39.58549222797927
11-9071.00,2018,0.39173642044438006,0.1534574231025761,1.0594701662524417,63.005181347150256
11-9081.00,2018,0.3933012961154025,0.15468590952605552,1.017861823215792,53.98963730569948
11-9111.00,2018,0.40051072194994974,0.16040883839686995,1.057313413509772,62.69430051813472
11-9121.00,2018,0.3973506053870116,0.15788750360142462,1.046134613336607,59.89637305699482
11-9121.01,2018,0.41608972069458405,0.17313065566769698,1.153899607190283,82.07253886010362
11-9121.02,2018,0.4241514630993614,0.17990446364932894,1.2292059020827677,93.98963730569949
11-9131.00,2018,0.393342469965151,0.1547182986782857,1.027105098886878,56.06217616580311
11-9141.00,2018,0.3996307475324914,0.15970473437337787,1.0565857240207763,62.07253886010363
11-9151.00,2018,0.39554109683515604,0.1564527592855583,1.0307005880669773,57.409326424870464
11-9161.00,2018,0.42632250738818345,0.18175088030574774,1.2001233618760854,90.88082901554404
11-9199.01,2018,0.42148854632732,0.1776525946851174,1.1574792239806897,83.21243523316062
11-9199.02,2018,0.4070533962970862,0.1656924674369927,1.1023337007434704,71.81347150259067
11-9199.03,2018,0.4146862769521375,0.17196470829242488,1.1836921914033507,88.18652849740933
11-9199.04,2018,0.4227025627996817,0.17867745659741888,1.20182465895823,91.0880829015544
11-9199.07,2018,0.38587200969620405,0.1488972078669874,1.0002522613262717,49.740932642487046
11-9199.08,2018,0.3962173635435188,0.15698819917337692,1.0509802959175996,60.72538860103627
11-9199.09,2018,0.37973448227367435,0.1441982770276555,0.971462900485863,43.10880829015544
11-9199.10,2018,0.4019254368545163,0.16154405679069378,1.0991684795795187,71.19170984455958
11-9199.11,2018,0.41081104306460337,0.1687657131038274,1.1453664353373967,81.03626943005182
13-1011.00,2018,0.3919813506537286,0.15364937926032132,0.99335435314972,48.29015544041451
13-1021.00,2018,0.38659867300826606,0.1494585339717522,0.9953235772747218,48.9119170984456
13-1022.00,2018,0.3955684860476971,0.15647442715406715,1.0518482587534863,61.13989637305699
13-1023.00,2018,0.4054422255353526,0.16438339824705972,1.1042397795904497,72.12435233160622
13-1031.01,2018,0.4166646336880082,0.17360941696636206,1.1674641059582793,85.38860103626943
13-1031.02,2018,0.4096282363907871,0.16779529204862656,1.1638999702813688,84.76683937823834
13-1032.00,2018,0.3870882844440603,0.14983733995384574,1.001747296911415,50.362694300518136
13-1041.01,2018,0.399767086773111,0.15981372366706006,1.1069463320539326,72.74611398963731
13-1041.02,2018,0.36853916217056315,0.13582111405338065,0.912299077066193,31.70984455958549
13-1041.03,2018,0.409017803332845,0.16729556344322585,1.119805286299744,75.23316062176166
13-1041.04,2018,0.3959386465078606,0.15676741179847659,1.085446519179167,68.08290155440415
13-1041.06,2018,0.3966860587814411,0.15735982923155292,1.0622421093280252,63.93782383419689
13-1041.07,2018,0.42088275376463213,0.17714229241649995,1.1805877772831854,87.56476683937824
13-1051.00,2018,0.3996655100923088,0.15973251995734536,1.1075195916066922,72.84974093264249
13-1071.00,2018,0.4113015646918742,0.16916897711798395,1.1112655401532632,73.78238341968913
13-1074.00,2018,0.3436727626849033,0.11811096781147387,0.8231382329941896,16.269430051813472
13-1075.00,2018,0.4159690211922014,0.1730302265915981,1.1303104526146504,78.03108808290155
13-1081.00,2018,0.4158950444492896,0.17296868799747658,1.175252650570783,86.52849740932642
13-1081.01,2018,0.414639762724781,0.17192613283246266,1.1535341503669816,81.96891191709845
13-1081.02,2018,0.4246203247566965,0.18030242019648238,1.2388719977212252,95.02590673575129
13-1111.00,2018,0.41296299403371917,0.17053843444129357,1.1219533662237597,75.75129533678756
13-1121.00,2018,0.38968326127971015,0.15185304412159084,0.9888339495216599,47.35751295336787
13-1131.00,2018,0.4062925366368843,0.16507362532683398,1.0535446570741789,61.6580310880829
13-1141.00,2018,0.4134254756197891,0.17092062389144883,1.1500661756308137,81.76165803108809
13-1151.00,2018,0.4068430291832964,0.16552125039504056,1.0651513973042572,64.35233160621762
13-1161.00,2018,0.41434806047418526,0.1716843152187191,1.1431054421044398,80.31088082901555
13-1199.01,2018,0.3673609745752308,0.1349540856408634,0.9199458763702719,33.36787564766839
13-1199.02,2018,0.42908957226635214,0.18411786102772104,1.2359324498499364,94.81865284974093
13-1199.03,2018,0.423793200460972,0.17960067675695363,1.1887364593723386,88.80829015544042
13-1199.04,2018,0.43383414217872396,0.18821206291994927,1.271683489655435,97.40932642487047
13-1199.05,2018,0.41987144622003025,0.17629203135089977,1.1754781411571564,86.73575129533678
13-1199.06,2018,0.4063095842568878,0.165087478259005,1.0908718678545903,69.43005181347151
13-2011.01,2018,0.398404539359797,0.15872617698249206,1.0936118358891946,70.05181347150258
13-2011.02,2018,0.4019626265553188,0.16157395314725068,1.125472189794879,76.78756476683938
13-2021.01,2018,0.39541889345428116,0.15635610130060815,1.0662247245750478,64.76683937823834
13-2021.02,2018,0.40778791208008475,0.16629098123863492,1.1284430265181122,77.72020725388602
13-2031.00,2018,0.39386213435252804,0.15512738087672884,1.080036835973498,66.94300518134715
13-2041.00,2018,0.3968206116887158,0.15746659786100656,1.114383166968852,74.19689119170984
13-2051.00,2018,0.3923238871523742,0.15391803243034885,1.0623401755110509,64.04145077720207
13-2052.00,2018,0.39290127484006393,0.15437141177094746,1.0497052595026777,60.310880829015545
13-2053.00,2018,0.41322756501082736,0.17075702048477756,1.1340015956245664,78.65284974093264
13-2061.00,2018,0.4102689761907826,0.16832063282463294,1.1493532562039248,81.55440414507773
13-2071.00,2018,0.413904557501137,0.17131698272021204,1.1318492380852905,78.13471502590673
13-2071.01,2018,0.40007974326783485,0.16006380097325665,1.102725339308706,71.91709844559585
13-2072.00,2018,0.3717123234194952,0.13817005138191943,0.9343648184766886,36.26943005181347
13-2081.00,2018,0.4029887865145435,0.16239996205646431,1.115687455763437,74.30051813471502
13-2082.00,2018,0.39634450253839526,0.15708896469240802,1.074369760895066,65.90673575129534
13-2099.01,2018,0.3961051168865921,0.1568992636237408,1.0850167059706752,67.87564766839378
13-2099.02,2018,0.4022534222600176,0.16180781571989603,1.1229407635626922,76.26943005181347
13-2099.04,2018,0.41310717510668804,0.1706575381246278,1.1543900592930672,82.48704663212435
15-1111.00,2018,0.43139013055163145,0.18609744473735362,1.2570597564597379,96.58031088082902
15-1121.00,2018,0.4292822451443968,0.18428324599621398,1.246160115728719,95.85492227979275
15-1121.01,2018,0.43036407946490324,0.18521324089367355,1.231227871856365,94.09326424870466
15-1122.00,2018,0.43486477118799505,0.1891073692203873,1.2774032791659935,98.44559585492227
15-1131.00,2018,0.42242539303202026,0.1784432126782568,1.2267093555811897,93.47150259067358
15-1132.00,2018,0.43130818095230933,0.18602674695639002,1.2758564064427134,97.8238341968912
15-1133.00,2018,0.4192460701297972,0.17576726731927883,1.1821653158923326,87.7720207253886
15-1134.00,2018,0.4392563385009445,0.19294613091325633,1.309598645754208,99.58549222797927
15-1141.00,2018,0.4313982549583447,0.18610445438110498,1.282148329679326,98.96373056994818
15-1142.00,2018,0.4279977527677546,0.183182076374248,1.2446297672188422,95.5440414507772
15-1143.00,2018,0.4389459687808094,0.19267356350892328,1.3022240661443882,99.37823834196891
15-1143.01,2018,0.39032900739439935,0.15235673401349706,1.0173252507134243,53.78238341968912
15-1151.00,2018,0.4001322420152019,0.16010581110011213,1.0572291594189887,62.590673575129536
15-1152.00,2018,0.42482213085796083,0.1804738428666984,1.2063181491929154,91.39896373056995
15-1199.01,2018,0.4286218966864575,0.18371673031909624,1.2531172637673202,96.06217616580311
15-1199.02,2018,0.43066737517876097,0.18547438804336366,1.2249726043567941,93.3678756476684
15-1199.03,2018,0.43232505486823025,0.18690495306681829,1.2408001638783845,95.33678756476684
15-1199.04,2018,0.4221083550783463,0.1781754634269473,1.1983768472504441,90.25906735751295
15-1199.05,2018,0.4295607135217864,0.18452240660134622,1.2752937791502243,97.72020725388602
15-1199.06,2018,0.42313057030953705,0.17903947953047408,1.2221078768592522,92.95336787564767
15-1199.08,2018,0.415246451217775,0.17242961524895598,1.168126986683315,85.49222797927462
15-1199.09,2018,0.4183193796363922,0.17499110337937604,1.1556671510056116,82.59067357512953
15-1199.10,2018,0.42748879072977086,0.18274666619960184,1.1934639601457029,89.53367875647669
15-1199.11,2018,0.45040781449697886,0.20286719935994493,1.3369719777714806,100.0
15-1199.12,2018,0.4362455642567997,0.19031019233373359,1.2482427333761708,95.95854922279793
15-2011.00,2018,0.4019550124980801,0.16156783207233172,1.1388165154535175,79.68911917098445
15-2021.00,2018,0.41529010006099765,0.17246586720867343,1.210113633453399,91.70984455958549
15-2031.00,2018,0.3990773123377912,0.15926270122275496,1.0976363041026675,70.98445595854922
15-2041.00,2018,0.40067731408118423,0.16054231001931196,1.1226795782325842,76.06217616580311
15-2041.01,2018,0.40858572826892653,0.16694229734504906,1.1386506591755963,79.58549222797927
15-2041.02,2018,0.41450919131733716,0.17181786968655283,1.17547295119436,86.6321243523316
15-2091.00,2018,0.3129079777020897,0.09791140250961149,0.7808207153490824,11.191709844559586
17-1011.00,2018,0.43452882957590105,0.18881530373260247,1.2810364030960721,98.860103626943
17-1012.00,2018,0.4377977463850419,0.19166686673982145,1.2552600307562374,96.26943005181347
17-1021.00,2018,0.4303236722125506,0.18517846286649467,1.2553367362171863,96.37305699481865
17-1022.00,2018,0.37504098369737404,0.140655739452694,0.9767038684628816,44.145077720207254
17-1022.01,2018,0.38973847056455846,0.1518960754380012,1.0527190364901724,61.24352331606217
17-2011.00,2018,0.4155512143754655,0.17268281176892408,1.1744998735255234,86.42487046632124
17-2021.00,2018,0.41336179003350615,0.17086796945970442,1.153923926743538,82.1761658031088
17-2031.00,2018,0.4274676879170215,0.18272862421312408,1.2395677789549162,95.23316062176166
17-2041.00,2018,0.43054111840635423,0.18536565463859433,1.2767337271634454,98.23834196891191
17-2051.00,2018,0.42327443385465485,0.1791612463549786,1.2333016925881357,94.30051813471502
17-2051.01,2018,0.4218757392214125,0.17797913934361326,1.2100271847966277,91.60621761658031
17-2061.00,2018,0.4265037564103305,0.18190545423212254,1.2212183912562713,92.74611398963731
17-2071.00,2018,0.4210798890675095,0.17730827297710608,1.1916734890947662,89.22279792746114
17-2072.00,2018,0.42106586674351,0.1772964641364633,1.198978597696466,90.36269430051813
17-2072.01,2018,0.40225406641245565,0.16180833394535626,1.0929826788024257,69.84455958549223
17-2081.00,2018,0.4203939358602017,0.17673106130803137,1.2009702883147746,90.98445595854922
17-2081.01,2018,0.42505013102844713,0.18066761388730007,1.2372589768734623,94.92227979274611
17-2111.01,2018,0.4092381701678817,0.16747587992235613,1.1452533864333128,80.93264248704664
17-2111.02,2018,0.4322491026462565,0.18683928673849398,1.276176156455726,98.13471502590673
17-2111.03,2018,0.41052273004222,0.16852891188131744,1.1565770109626332,82.90155440414507
17-2112.00,2018,0.4167003438321113,0.17363917654979977,1.1665401958104413,85.07772020725389
17-2112.01,2018,0.4227470736563157,0.1787150882849784,1.220015409329245,92.43523316062176
17-2121.01,2018,0.39044970490818515,0.15245097206288885,1.0389179675511153,58.44559585492228
17-2121.02,2018,0.40736811590020083,0.16594878185207945,1.128442727382011,77.61658031088083
17-2131.00,2018,0.4186943760350296,0.1753049805233628,1.1879308070377217,88.60103626943005
17-2141.00,2018,0.4207774525734664,0.17705366459421576,1.221806491050994,92.84974093264249
17-2141.01,2018,0.4271682256529621,0.18247269300749994,1.235160887019534,94.50777202072538
17-2141.02,2018,0.4132444555663607,0.17077098005633787,1.159473994312977,83.73056994818653
17-2151.00,2018,0.43146456616840456,0.18616167185888957,1.2695491072352862,97.20207253886011
17-2161.00,2018,0.4186389258152588,0.17525855020775377,1.1871808630986944,88.49740932642487
17-2171.00,2018,0.4230970089093572,0.1790110789480447,1.1993330915602383,90.56994818652849
17-2199.01,2018,0.40910760740729235,0.16736903443851925,1.1246660896734928,76.58031088082902
17-2199.02,2018,0.412906695966453,0.17049193957393288,1.1566228509418113,83.00518134715026
17-2199.03,2018,0.4144237272058664,0.17174702567120237,1.1790767373361495,87.25388601036269
