occ,delta_e_2023,delta_DAIOE_2023,DAIOE_2023,pctl_2023
29-1031.00,0.5654294790149077,0.31971049573906996,2.454687760564058,87.25388601036269
29-1041.00,0.4450200167286529,0.19804281528917048,2.2616279963229946,69.74093264248705
29-1051.00,0.48604406626445434,0.23623883435088527,2.092691498544023,60.0
29-1061.00,0.44580963683464236,0.19874623229463573,2.0400032905000307,55.854922279792746
29-1062.00,0.5456111328653516,0.29769150830661234,2.3343537651924757,76.89119170984456
29-1063.00,0.545957315318294,0.298069390149559,2.45069258913068,86.73575129533678
29-1064.00,0.46590894868735877,0.2170711484669599,2.0149414832775023,54.09326424870466
29-1065.00,0.5556310716957913,0.30872588783381355,2.42392432319448,84.4559585492228
29-1066.00,0.5832092635347083,0.34013304507269676,2.454569239566301,87.15025906735751
29-1067.00,0.4173726807669021,0.17419995465055035,2.107180690200091,60.829015544041454
29-1069.01,0.5635857207272992,0.3176288646077093,2.5831182748925423,97.09844559585493
29-1069.02,0.4743024091783096,0.22496277535234865,2.2012363594208053,66.21761658031087
29-1069.03,0.526961385982557,0.2776883023166575,2.3395829873081664,77.40932642487047
29-1069.04,0.5655951112807336,0.3198978299046654,2.669247642624596,99.68911917098445
29-1069.05,0.48327673132343046,0.23355639903865918,2.2748731391045087,71.19170984455958
29-1069.06,0.43669753150060947,0.1907047340187258,2.125867486411902,62.487046632124354
29-1069.07,0.531161537543181,0.282132578965236,2.4922258193831865,90.56994818652849
29-1069.08,0.4922021250196629,0.24226293187387185,2.230043180953645,67.56476683937824
29-1069.09,0.5834871644056215,0.34045727102611284,2.638866161214065,99.06735751295336
29-1069.10,0.4767332873352516,0.22727462725347558,2.264495040195171,70.15544041450777
29-1069.11,0.4559405751385016,0.20788180805762763,2.058078464071591,57.09844559585492
29-1069.12,0.4465888347726631,0.19944158734360498,2.038399797055575,55.64766839378238
29-1071.00,0.4683166714817002,0.2193205047876987,2.0750936827461386,58.652849740932645
29-1071.01,0.3828243885432937,0.1465545124635467,1.8634832999048718,47.04663212435233
29-1081.00,0.4847547330145956,0.23498715118005187,2.2750750687151204,71.29533678756476
29-1122.00,0.449357543927758,0.20192220228478697,1.9067281128929416,49.84455958549223
29-1122.01,0.45233668919847037,0.20460848039503357,2.0200831358402804,54.40414507772021
29-1123.00,0.4065713845808121,0.1653002907599586,1.699254135776675,39.170984455958546
29-1124.00,0.358535207883957,0.12854749529239226,1.741072125804856,42.07253886010363
29-1125.00,0.4130158709342537,0.1705821096435801,1.6787852706052502,38.031088082901555
29-1125.01,0.5015805314038524,0.25158302948337097,2.2954338820943354,73.3678756476684
29-1125.02,0.46853127370806386,0.21952155444250065,1.959209527509155,51.50259067357513
29-1126.00,0.3756269572107628,0.14109561098341622,1.7166858382015304,40.62176165803109
29-1127.00,0.5720177854026964,0.3272043468170053,2.2839276201931953,72.33160621761658
29-1128.00,0.45422487644534804,0.2063202383817917,1.759266660483948,42.90155440414508
29-1131.00,0.4068492700105192,0.16552632850809235,1.8842097774856372,48.29015544041451
29-1141.00,0.4158944033568599,0.17296815474355848,1.7329521030757227,41.55440414507772
29-1141.01,0.48407774433375234,0.23433126255925368,2.1287160851543536,62.7979274611399
29-1141.02,0.5287776984475552,0.2796058543754936,2.270794556363685,70.88082901554404
29-1141.03,0.41366006860261284,0.17111465235631837,1.8760399298671322,47.87564766839378
29-1141.04,0.4286755077968842,0.18376269098491652,1.8449616665269708,46.32124352331606
29-1151.00,0.4362977270472528,0.1903557066265991,2.040991973680016,56.06217616580311
29-1161.00,0.45299126914223065,0.20520108991908884,1.9644900511640864,52.12435233160622
29-1171.00,0.46280496236514557,0.2141884331898038,1.9466821949032012,51.0880829015544
29-1181.00,0.48833881680499003,0.2384747999984976,2.037333925392874,55.5440414507772
29-1199.01,0.44142293741261873,0.1948542096739847,2.031196728942401,54.92227979274612
29-1199.04,0.5543499404278963,0.3073038564524122,2.5516194368205856,94.19689119170984
29-1199.05,0.49547130629289254,0.24549181535958534,2.341952206747795,77.61658031088083
29-2011.00,0.39990951254010254,0.15992761822006243,2.047462074622594,56.58031088082902
29-2011.01,0.46923507768852657,0.22018155813335757,2.376716926066786,80.82901554404145
29-2011.02,0.396970145956868,0.1575852967810171,2.267812939185982,70.25906735751295
29-2011.03,0.34888339359858755,0.12171962232886696,1.9603492733521743,51.917098445595855
29-2012.00,0.36470170271362395,0.13300733196221654,1.8385053499024115,46.1139896373057
29-2021.00,0.33943774795305626,0.11521798473544255,1.6943164651052558,38.652849740932645
29-2031.00,0.3879874149179259,0.15053423413469477,1.8684042732482684,47.56476683937824
29-2032.00,0.37301188535489715,0.13913786661601493,1.8246331574409218,45.181347150259064
29-2033.00,0.39924815703348415,0.1593990908946336,1.8933385590462328,49.015544041450774
29-2034.00,0.34798958058771723,0.12109674819761534,1.5727667911943,32.43523316062176
29-2035.00,0.3875369382985558,0.15018487854581863,1.8906934627935048,48.704663212435236
29-2041.00,0.320631354783646,0.10280446567039628,1.5142738839776528,28.808290155440414
29-2051.00,0.37797061844379787,0.14286178840678704,1.7806426964093025,43.523316062176164
29-2052.00,0.3921758246182127,0.15380187741497514,1.7535715225671098,42.590673575129536
29-2053.00,0.39694048923424086,0.1575617519935185,1.6290479916520861,35.44041450777202
29-2054.00,0.39597154775624926,0.1567934666324796,1.8269057255193673,45.284974093264246
29-2055.00,0.3365085288559924,0.11323798999282428,1.6762664013528843,37.72020725388601
29-2056.00,0.37048376853436726,0.1372582227474266,1.620816141098472,34.818652849740936
29-2057.00,0.3963637174120588,0.1571041964807064,1.797469088381491,44.04145077720207
29-2061.00,0.3691595860903669,0.13627880000241102,1.527860708636885,29.844559585492227
29-2071.00,0.457042379838859,0.20888773696876786,2.1223775771685096,62.07253886010363
29-2081.00,0.3920721808571232,0.15372059500206073,1.9597287142727913,51.81347150259067
29-2091.00,0.43531634003917674,0.18950031590510416,2.0148229243889157,53.98963730569948
29-2092.00,0.45061220579841277,0.2030513600145111,2.099409755357404,60.41450777202073
29-2099.01,0.4276788569581942,0.18290920468906752,2.0702229556422003,58.44559585492228
29-2099.05,0.39327902596207315,0.154668392261677,1.862585704907809,46.943005181347154
29-2099.06,0.34191965882985653,0.11690905309432549,1.558750583254054,31.502590673575128
29-2099.07,0.3185487021743374,0.1014732756569547,1.5268395093396059,29.740932642487046
29-9011.00,0.4790680217198646,0.22950616943458468,2.172011720723634,64.87046632124353
29-9012.00,0.42609388570311746,0.18155599943358133,1.909645900636928,49.94818652849741
29-9091.00,0.4015726360760487,0.16126058204506666,1.7278733442501963,41.03626943005181
29-9092.00,0.588479558372677,0.3463081906225009,2.5990231942132254,97.92746113989638
29-9099.01,0.4470783852369524,0.19987908254608083,2.017359033612172,54.196891191709845
31-1011.00,0.338330649399159,0.11446762832285666,1.4410226268039843,23.730569948186528
31-1013.00,0.35931752353296936,0.129109082717866,1.5141354874780393,28.704663212435232
31-1014.00,0.2978396102622144,0.08870843344114776,1.1090553940366679,5.595854922279793
31-1015.00,0.20659543448168202,0.04268167354867497,0.7211742358724139,0.20725388601036268
31-2011.00,0.38458166257536797,0.1479030551892342,1.6505863658364812,36.78756476683938
31-2012.00,0.332943658413721,0.11085147967791252,1.2861733831308868,12.33160621761658
31-2021.00,0.3619843084774531,0.13103263958389993,1.5357368352436929,30.362694300518136
31-2022.00,0.2881709631823546,0.08304250402144596,1.2775952666482524,12.020725388601036
31-9011.00,0.27048125624277486,0.07316010997866963,0.9913257847055498,2.901554404145078
31-9091.00,0.34193649444119495,0.11692056623073334,1.5634380046407663,31.70984455958549
31-9092.00,0.4258497536493129,0.18134801268318046,1.8354511028302876,46.01036269430052
31-9093.00,0.2830781624726337,0.0801332460688828,1.4674401297827253,25.492227979274613
31-9094.00,0.5468928740423983,0.2990918156783545,2.2532347609740957,69.22279792746114
31-9095.00,0.3569253548766814,0.12739570895384497,1.496052215641464,27.875647668393782
31-9096.00,0.290740746545086,0.08453018170159395,1.2815191283000247,12.2279792746114
31-9097.00,0.3548615909346452,0.12592674872066748,1.7181591485484191,40.829015544041454
31-9099.01,0.5348815306413106,0.2860982518211913,2.1814885530800616,65.49222797927462
31-9099.02,0.322290574587115,0.10387121446769275,1.6094915920634894,34.09326424870466
33-1011.00,0.3545611638342159,0.12571361889947366,1.412212842318538,21.6580310880829
33-1012.00,0.3817408519532993,0.1457260780500308,1.6468112763065355,36.373056994818654
33-1021.01,0.3337131158038197,0.11136444365949356,1.5432953438683228,30.88082901554404
33-1021.02,0.33610171580730813,0.11296436336861652,1.550882017764552,31.191709844559586
33-2011.01,0.24617543204720327,0.06060234334362719,1.191175160910705,7.979274611398964
33-2011.02,0.2530064409925834,0.06401225918373359,1.2863323529142578,12.435233160621761
33-2021.01,0.41166853619247956,0.16947098369085886,2.0296844837276415,54.818652849740936
33-2021.02,0.3799508916686881,0.14436268007983116,1.811618109953492,44.870466321243526
33-2022.00,0.39247841365867275,0.15403930518802825,1.8853631764415306,48.49740932642487
33-3011.00,0.3088254128861528,0.09537313564430275,1.1101865920880516,5.699481865284974
33-3012.00,0.3051648138078182,0.09312556358636034,1.2348803961879007,9.430051813471502
33-3021.01,0.3955500538241923,0.1564598450803214,1.711160022209468,40.0
33-3021.02,0.38342220066562804,0.14701258396327313,1.8582915770029635,46.73575129533679
33-3021.03,0.41284971472969617,0.17044488695239152,1.8599952043878822,46.83937823834197
33-3021.05,0.39137095791516735,0.1531712266994357,1.7146430761274134,40.41450777202073
33-3021.06,0.5777804525248658,0.3338302513198387,2.6817540581450086,99.89637305699482
33-3031.00,0.33081028445469274,0.10943544430099472,1.4950304376263917,27.66839378238342
33-3041.00,0.2696803570779282,0.07272749499367887,1.2667687007169521,11.398963730569948
33-3051.01,0.3090837071106991,0.09553273800129243,1.3786433351427827,19.17098445595855
33-3051.03,0.329288575011552,0.10843096563313852,1.4525525826499042,24.248704663212436
33-3052.00,0.29991824475750467,0.08995095353842247,1.277030807738289,11.917098445595855
33-9011.00,0.3514004871198796,0.12348230234808866,1.500651575984056,27.979274611398964
33-9021.00,0.48717006512735317,0.23733467235618952,2.2230739415946634,67.15025906735751
33-9031.00,0.44755352892329164,0.20030416125169165,2.1257016057977483,62.38341968911917
33-9032.00,0.311293304768287,0.09690352159356161,1.3870454639900998,19.89637305699482
33-9091.00,0.2725493269669119,0.07428313563011667,1.2107490019815794,8.808290155440414
33-9092.00,0.3344721030302497,0.11187158770547798,1.4198875962814743,22.17616580310881
33-9093.00,0.3359703298388345,0.11287606253201525,1.6174609854966127,34.61139896373057
33-9099.02,0.3880637223000353,0.1505934525653589,1.746950753261347,42.27979274611399
35-1011.00,0.3722785426407019,0.13859131331068492,1.7087821878547635,39.689119170984455
35-1012.00,0.37162835828448637,0.13810763668122256,1.656816869026968,37.2020725388601
35-2011.00,0.2745081914894172,0.07535474719479053,1.1556576461264543,6.7357512953367875
35-2012.00,0.3026796081791947,0.09161494520751083,1.503764674944729,28.082901554404145
35-2013.00,0.29910858766392795,0.08946594721430967,1.50583354839211,28.29015544041451
35-2014.00,0.28652604118563224,0.08209717227751062,1.6008749198234724,33.575129533678755
35-2015.00,0.30686525072772486,0.09416628210418944,1.5038168845761408,28.186528497409327
35-2021.00,0.21348358936875933,0.04557524292976905,1.0725062648155137,4.248704663212435
35-3011.00,0.33662982334451147,0.113319637964957,1.4880807999736956,26.94300518134715
35-3021.00,0.29556629068267654,0.08735943218791645,1.2576176690013554,10.880829015544041
35-3022.00,0.3658497865351556,0.13384606630781892,1.7158174623514875,40.51813471502591
35-3022.01,0.3061704918589734,0.09374037008516568,1.3797585921216307,19.27461139896373
35-3031.00,0.277754032793029,0.07714730273279104,1.001693062658809,3.316062176165803
35-3041.00,0.2632493953948269,0.0693002441757419,1.1784875457107293,7.461139896373057
35-9011.00,0.15589089712910997,0.024301971807718748,0.7568567846764107,0.31088082901554404
35-9021.00,0.14815985496553796,0.021951342623409243,0.9905431488074468,2.7979274611398965
35-9031.00,0.3486247047801317,0.12153918478303398,1.3684136629467685,18.134715025906736
37-1011.00,0.3186568825809598,0.1015422088162156,1.3570464976945273,16.683937823834196
37-1012.00,0.3288815506010847,0.10816307432577384,1.5471080227012168,31.088082901554404
37-2011.00,0.18789385892369007,0.03530410222123555,0.9059386678464447,0.8290155440414507
37-2012.00,0.1792203029717672,0.032119916997292025,0.7863686959672498,0.41450777202072536
37-2021.00,0.29515927066680836,0.08711899506056224,1.3781227008762404,19.067357512953368
37-3011.00,0.15770576468000186,0.02487110821330412,0.9441493308743306,1.3471502590673574
37-3012.00,0.25420017073260875,0.06461772680048744,1.3475983551488406,15.854922279792746
37-3013.00,0.20902696503164092,0.04369227211033884,1.1825211725572347,7.564766839378239
39-1011.00,0.5185118619055159,0.2688545509367248,2.3092988344709497,74.61139896373057
39-1012.00,0.3743706554280154,0.14015338764560184,1.454590745123488,24.352331606217618
39-1021.00,0.46364514078060626,0.2149668165694682,1.83137361267117,45.803108808290155
39-1021.01,0.49142404832222253,0.2414975952694021,2.0609894616629485,57.72020725388601
39-2011.00,0.2911151923882165,0.08474805523922829,1.3514721570040265,16.373056994818654
39-2021.00,0.28458126106703874,0.08098649415050606,1.1192213362102832,5.9067357512953365
39-3011.00,0.38859629193683515,0.15100707810705802,1.8058137280891993,44.66321243523316
39-3012.00,0.4082206931736917,0.16664413433520933,1.8188698567680746,45.07772020725388
39-3021.00,0.2839271751847905,0.08061464080841471,1.601437907551345,33.78238341968912
39-3031.00,0.32661855466365564,0.1066796802505754,1.437521102354133,23.419689119170986
39-3091.00,0.2885319053635667,0.08325066041273022,1.2107561349438674,8.911917098445596
39-3092.00,0.34722189763664435,0.12056304619839232,1.7086574692359688,39.58549222797927
39-3093.00,0.322436093777143,0.10396503457026256,0.9150376355225056,0.9326424870466321
39-4011.00,0.28821970242306094,0.0830705968648378,1.4943520882304597,27.46113989637306
39-4021.00,0.28729668076171216,0.08253938277669715,1.0422152056820995,4.041450777202073
39-4031.00,0.3687065522261518,0.135944521654496,1.6012839373746905,33.67875647668394
39-5011.00,0.30508595894330665,0.09307744234435698,1.6346311386722525,35.64766839378238
39-5012.00,0.31820486737385895,0.10125433762041516,1.7406812254641226,41.968911917098445
39-5091.00,0.33637405528575004,0.11314750506938083,1.7984672642727675,44.145077720207254
39-5092.00,0.31347385393367944,0.09826585710003378,1.9595797496762122,51.70984455958549
39-5093.00,0.23809684158515426,0.056690105972826046,1.1412616205657005,6.217616580310881
39-5094.00,0.36946533504121326,0.13650463379711597,1.7596044514521874,43.005181347150256
39-6011.00,0.23163004658893777,0.05365247848279348,0.9181329642910055,1.0362694300518134
39-6012.00,0.5178312736546519,0.26814922797479895,2.0387212883624217,55.751295336787564
39-7011.00,0.4391930304918838,0.19289051803264476,1.57811081907744,32.74611398963731
39-7012.00,0.46304493015383275,0.21441060734116785,2.0911721999861976,59.79274611398964
39-9011.00,0.4069088230752991,0.16557479029652505,1.736527252554501,41.76165803108808
39-9011.01,0.3546917478491353,0.12580623599227458,1.5207151960292482,29.11917098445596
39-9021.00,0.3217548275407767,0.10352616904579497,1.2147574337644436,9.015544041450777
39-9031.00,0.21583982834461596,0.04658683149983328,0.7112157780205217,0.10362694300518134
39-9032.00,0.4053252652207301,0.16428857062625518,1.5933097928833746,33.36787564766839
39-9041.00,0.4935072109780616,0.243549367287345,2.0790344829984595,58.96373056994819
41-1011.00,0.3706064240631791,0.13734912155689696,1.627495941703117,35.33678756476684
41-1012.00,0.5546970798908178,0.30768885043940036,2.4081307670344834,83.10880829015544
41-2011.00,0.3318914916678871,0.11015196224153519,1.4488481804076683,24.041450777202073
41-2012.00,0.3447267743490558,0.11883654895310483,1.5358362640547916,30.466321243523318
41-2021.00,0.38713222071131315,0.14987135631287288,1.6640057475324093,37.512953367875646
41-2022.00,0.39581047654013213,0.15666593333892648,1.6506411753157777,36.89119170984456
41-2031.00,0.42318377071793223,0.17908450379904745,1.6566085493108695,37.09844559585492
41-3011.00,0.5251599144863095,0.2757929357832679,2.292415406637678,72.95336787564767
41-3021.00,0.5632509043040365,0.31725158119931485,2.3867883959197607,81.55440414507773
41-3031.01,0.5748608155755275,0.33046495728416064,2.373670307981311,80.41450777202073
41-3031.02,0.5540397238942637,0.306960015652832,2.2699543113678393,70.46632124352331
41-3031.03,0.5449618714248369,0.29698344130686044,2.2204967421673216,67.04663212435233
41-3041.00,0.5337208825916444,0.28485798051440386,2.0938341250276133,60.10362694300518
41-3099.01,0.5502680195757598,0.3027948933678287,2.2791337299003898,72.12435233160622
41-4011.00,0.5441347991710437,0.29608267966891205,2.2022044897650406,66.42487046632124
41-4011.07,0.48485927475830637,0.23508851631915081,2.1199436468797734,61.55440414507772
41-4012.00,0.5254658765229268,0.2761143873900077,2.0776420251891508,58.86010362694301
41-9011.00,0.4253744271660686,0.180943403286861,1.7320190960495885,41.45077720207254
41-9012.00,0.21610081717871338,0.046699563185307706,0.7890742876394155,0.5181347150259067
41-9021.00,0.5501032540159351,0.3026135900789204,2.03724114738856,55.44041450777202
41-9022.00,0.45545806175560377,0.20744204601817137,2.0415186566848162,56.26943005181347
41-9031.00,0.534863428710356,0.28607888737179804,2.426918567432235,85.38860103626943
41-9041.00,0.6099652381961934,0.37205759180773895,1.8674220437208062,47.35751295336787
41-9091.00,0.5921658010557712,0.3506603359400232,2.115851442247587,61.24352331606217
43-1011.00,0.5418063915587338,0.29355416593389594,2.270287908493549,70.56994818652849
43-2011.00,0.5137318763266607,0.2639204407541114,1.9165106186277554,50.15544041450777
43-2021.00,0.538272457669414,0.2897372386854711,1.9340498989808257,50.67357512953368
43-3011.00,0.5402460713138342,0.2918658175700324,2.203433238437797,66.73575129533678
43-3021.01,0.5095282889522245,0.25961907724258154,2.326496869382028,76.06217616580311
43-3021.02,0.4998373111482966,0.24983733761595908,2.2024107573520544,66.52849740932642
