occ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
29-1141.02,0.42372881355932207,0.43627543035993743,0.47528517110266166,0.5079732994182765,0.4110526315789474,0.35928961748633875,0.563662639887349,0.44725738396624476,0.41452706675551726,0.5411673753382296,0.35471698113207545,0.171875,0.18452859842460756,0.36045627376425854,0.3083984050506729,0.33031358885017426,0.3962065331928345,0.0009327935222672072,0.23207758763914277,0.18831168831168826,0.2317941176470588,0.007767616998386228,0.003129788576522079,0.15737493275954814,0.0,0.000873023571636435,0.05406893297418453,0.0,0.11178658422981114,0.0,0.0,0.14777742749054223,0.0,0.16698473282442747,0.02850202429149798,0.09523809523809523,0.0,0.0,0.05322953923837575,0.08070443595281608,0.23829787234042557,0.25748251748251744,0.0,0.04675716440422323,0.28285714285714286,0.0,0.0,0.11617775196049956,0.21069309600863,0.0,0.42479247371333706,0.3806615776081425,0.6511711711711712,0.45507418397626115,0.4753959171619477,0.4758039722068499,0.49411164465786317,0.6572917991099809
29-1141.03,0.38150853561763687,0.3724569640062597,0.33269961977186313,0.4515318217051347,0.3684210526315789,0.2694672131147541,0.45023345438375456,0.42194092827004215,0.36846850378268203,0.5736374178585234,0.4490566037735848,0.22559999999999997,0.22721574644039885,0.4879594423320659,0.5062095032397408,0.6514471544715448,0.7098114974827302,0.0,0.2803621864097026,0.4267676767676768,0.3094117647058824,0.46960731576116194,0.28243212114535243,0.45454545454545453,0.19572953736654805,0.2917656901736347,0.13025697489235366,0.09063682219419923,0.24949109502549696,0.18950879320800484,0.20053333333333334,0.30643127364438844,0.13675213675213677,0.1793893129770992,0.3264777327935222,0.18575238095238095,0.28125,0.0,0.11615470930640298,0.13993022096693805,0.3102836879432624,0.2937062937062937,0.0,0.2828054298642534,0.3657142857142857,0.0,0.0,0.3345919256462387,0.45631067961165045,0.003880029488224114,0.4794687327061427,0.4335877862595419,0.5837837837837838,0.5578635014836795,0.39412676732252944,0.2640195535878989,0.48072028811524603,0.7616528925619835
29-1141.04,0.3922518159806296,0.43627543035993743,0.4030418250950571,0.5079732994182765,0.4484210526315789,0.3525409836065574,0.40298673386200257,0.42194092827004215,0.36846850378268203,0.43081561654425976,0.3830943396226415,0.25,0.2370946919378075,0.420532319391635,0.33314642520906024,0.4343786295005807,0.43905865823674034,0.0019433198380566818,0.29494102010300716,0.2964165464165464,0.27999999999999997,0.32275416890801506,0.2409937203922001,0.32275416890801506,0.21755634638196916,0.2986225628091958,0.12288393857769216,0.09851828499369482,0.14628861639950594,0.2035865892748852,0.17280000000000004,0.21509825556956702,0.11965811965811966,0.13603053435114504,0.2623481781376518,0.22666666666666663,0.15625,0.0,0.09818360333824253,0.11629838843661738,0.23829787234042557,0.25748251748251744,0.0,0.15082956259426847,0.3657142857142857,0.0,0.0,0.28612256752831833,0.3577063106796117,0.0,0.4521306032097399,0.4335877862595419,0.529009009009009,0.5275304978569073,0.4753959171619477,0.3255088237102625,0.6229051620648258,0.7323585505403688
29-1151.00,0.4532321403137527,0.4578403755868545,0.35266159695817495,0.4515318217051347,0.3936842105263158,0.3193306010928962,0.6127621729785815,0.44725738396624476,0.39057661400964294,0.6129725550831079,0.4245283018867924,0.25,0.2532602391153853,0.5214195183776933,0.39536606302265054,0.45696631823461087,0.5565068493150684,0.0,0.3559907515091101,0.41798941798941797,0.301,0.342119419042496,0.30045970334611954,0.3706293706293707,0.296085409252669,0.30555825007275195,0.13102377066907847,0.17507356031946195,0.23806402197089405,0.24257125530624626,0.0015360000000000013,0.14777742749054223,0.12854700854700854,0.0,0.18218623481781376,0.11936507936507935,0.15694754464285715,0.0,0.05478995722000141,0.07443096859943514,0.37234042553191493,0.25748251748251744,0.0,0.15987933634992457,0.3961904761904762,0.0,0.0326039016115352,0.3145164101074644,0.4055842098166128,0.0,0.3469839513004981,0.3318066157760814,0.49124324324324325,0.27621496867787676,0.246520727970763,0.20848705650863922,0.4057623049219688,0.6572917991099809
29-1161.00,0.4120292184670478,0.48375586854460095,0.4230608365019012,0.5001166457206071,0.3217543859649123,0.26336065573770495,0.5029274438597793,0.5072332730560579,0.39057661400964294,0.4236567452647855,0.3306666666666667,0.17685000000000003,0.16137481991505603,0.38022813688212925,0.2712729135515313,0.3386759581881533,0.43905865823674034,0.0,0.25786398626571416,0.2754930254930254,0.27999999999999997,0.3496503496503497,0.26290224042785465,0.32275416890801506,0.19572953736654805,0.24553787952274714,0.022856412575450742,0.0,0.017251016084847397,0.0,0.0015360000000000013,0.2532313997477932,0.13675213675213677,0.0013740458015267186,0.242914979757085,0.11936507936507935,0.1478794642857143,0.0,0.08240409565888211,0.03738162485462702,0.23829787234042557,0.2692307692307692,0.0,0.2206334841628959,0.358095238095238,0.0,0.0,0.16994481556781876,0.23702973300970873,0.0,0.426351226710939,0.3826972010178117,0.6071351351351352,0.3461918892185954,0.246520727970763,0.1719778023734858,0.4321368547418968,0.6810934520025428
29-1171.00,0.5341119498646917,0.5258215962441315,0.4230608365019012,0.5503044077031329,0.42105263157894735,0.29102459016393445,0.5222708070851554,0.5072332730560579,0.5644623887734703,0.5310243525318903,0.4490566037735848,0.25,0.2370946919378075,0.4879594423320659,0.39536606302265054,0.44459930313588847,0.48401826484018273,0.0,0.21338677521182922,0.1714285714285714,0.25899999999999995,0.36363636363636365,0.25310725409877116,0.3854545454545455,0.18647686832740215,0.31343971287224753,0.08651029275869526,0.009484026902059685,0.10626625908265996,0.006768171186000174,0.152064,0.21571563682219416,0.1052991452991453,0.05206106870229008,0.2127546558704453,0.16825396825396827,0.1325,0.0,0.09818360333824253,0.07476324970925403,0.3425531914893617,0.2937062937062937,0.0,0.10751131221719457,0.358095238095238,0.0,0.0,0.2795527156549521,0.42475728155339804,0.012286760046043017,0.5047039291643608,0.43053435114503813,0.6251243243243244,0.4315858885591824,0.4121783749861567,0.28514111787493085,0.5426170468187275,0.703064208518754
29-1181.00,0.4394978330315176,0.5192175273865415,0.4790874524714829,0.4891594735138959,0.3377192982456141,0.29102459016393445,0.4682427925591047,0.5021097046413502,0.5066441927011878,0.36142249710088903,0.29323270440251575,0.235,0.11693827530076527,0.38022813688212925,0.3476837237636374,0.37630662020905925,0.43905865823674034,0.0009327935222672072,0.24445505897989703,0.17316017316017313,0.1462205882352941,0.3356643356643357,0.212545194147045,0.49865519096288335,0.23060498220640568,0.12125327383839364,0.07569650616385834,0.03694435687263556,0.04554268246399713,0.10673135233474833,0.0,0.05779739386296762,0.0,0.0,0.1716599190283401,0.0,0.0,0.0,0.0,0.0,0.39148936170212767,0.24923076923076926,0.0,0.09954751131221717,0.17523809523809522,0.0,0.0,0.5257043276212606,0.568871359223301,0.15706359368331196,0.4759269507470947,0.43053435114503813,0.517957957957958,0.3403363006923838,0.275591568533353,0.18446781036709092,0.42016806722689076,0.5235092180546727
29-1199.01,0.30266343825665865,0.31690140845070425,0.25190114068441066,0.31042812742228015,0.25052631578947365,0.21148907103825137,0.2690654413399541,0.36166365280289325,0.3880678922817608,0.22960958639350604,0.31194968553459124,0.09114583333333334,0.13319737309858362,0.04239290240811154,0.2242897491277621,0.47781649245063873,0.28758342114506497,0.006153846153846155,0.3404566096250761,0.12337662337662335,0.16180147058823527,0.3706293706293707,0.22960128997365975,0.4800968262506724,0.10628706998813763,0.2249248229702202,0.0007078114862075072,0.0,0.0020701219301816893,0.02551329810274625,0.020266666666666662,0.11034047919293821,0.10568205128205128,0.0,0.18218623481781376,0.08761904761904761,0.09765625,0.0,0.032873974332000844,0.04984216647283602,0.217645390070922,0.16671328671328675,0.0,0.0942684766214178,0.19714285714285712,0.0,0.0,0.14522218995062447,0.15291262135922332,0.0,0.3119350673307507,0.22900763358778625,0.43052972972972975,0.1490273656445763,0.1845767654767618,0.10914345446719546,0.23679471788715487,0.5363254926891291
29-1199.04,0.49443506216045746,0.5407824726134585,0.5332699619771863,0.43906954342607296,0.5052210526315789,0.34229508196721314,0.5432261172459795,0.6492585895117541,0.636980126220062,0.5310243525318903,0.5094339622641509,0.21875,0.2370946919378075,0.3333333333333333,0.37152489339314393,0.5646922183507549,0.43905865823674034,0.0,0.32185578999833864,0.19047619047619047,0.26588235294117646,0.15129101667563208,0.0876340801426182,0.2509736417428725,0.009015421115065241,0.03410248326704821,0.0030720984644423037,0.0,0.004312754021211849,0.033570129082560865,0.0015360000000000013,0.012478982765868007,0.0009846153846153854,0.0,0.02850202429149798,0.0,0.008058035714285712,0.0,0.0,0.0,0.33156028368794327,0.2692307692307692,0.0,0.0915837104072398,0.23809523809523808,0.0,0.0,0.12231193726401395,0.147485167206041,0.0,0.4794687327061427,0.4075725190839694,0.6626018018018018,0.2584899439498846,0.34896083281036583,0.1540921109266433,0.375750300120048,0.725034965034965
29-1199.05,0.39982094532728346,0.375774647887324,0.4358365019011407,0.39509034399199283,0.3438175438596492,0.26336065573770495,0.4835840806344031,0.4421338155515371,0.45188350123476145,0.3238345574023966,0.3509433962264151,0.12395833333333334,0.11945478698523769,0.24030418250950572,0.29494102010300716,0.5212543554006969,0.41271513874253596,0.0,0.29494102010300716,0.20952380952380953,0.16180147058823527,0.30338891877353413,0.22960128997365975,0.3660892953200645,0.22835112692763937,0.12765544669706083,0.0007078114862075072,0.0,0.0,0.033570129082560865,0.0,0.07224674232870952,0.009873504273504271,0.005963740458015267,0.040161943319838064,0.0,0.008058035714285712,0.0,0.0,0.0,0.14574468085106385,0.35255384615384616,0.0,0.08446455505279035,0.36111111111111116,0.0,0.0,0.09410397908800465,0.252831715210356,0.0,0.40057185021213804,0.3118982188295165,0.46906906906906903,0.16485328058028353,0.2699988925394071,0.12107237287093399,0.4513805522208883,0.5492689129052766
29-2011.00,0.3341404358353511,0.39480438184663535,0.21482889733840302,0.246461119347386,0.2288140350877193,0.21148907103825137,0.2573186096494479,0.36166365280289325,0.34494923758378737,0.4884112872052571,0.45849056603773586,0.25,0.2532602391153853,0.39999999999999997,0.37152489339314393,0.543842044134727,0.5122351012761971,0.0,0.3559907515091101,0.2528258778258778,0.14235294117647057,0.4381387842926305,0.3124780914799643,0.42764927380312,0.3469750889679715,0.1882457076341061,0.10349776842767544,0.1471206389239176,0.21425761977380467,0.257125530624621,0.19353600000000004,0.12347625052543083,0.060170940170940164,0.0,0.12955465587044535,0.10285714285714287,0.10491071428571426,0.0,0.07100778455712184,0.06645622196378136,0.4531914893617021,0.38965034965034967,0.0,0.24769230769230763,0.5357142857142857,0.0,0.0,0.18472262561719432,0.28970300701186624,0.0,0.270890979524073,0.20737913486005086,0.28060060060060055,0.16485328058028353,0.21744988740817303,0.11913546086207955,0.4057623049219688,0.3610934520025429
29-2011.01,0.3509878527682259,0.40384976525821603,0.3564638783269962,0.4756586720449123,0.27223859649122806,0.1871584699453552,0.2842955606610836,0.44725738396624476,0.39057661400964294,0.4884112872052571,0.4490566037735848,0.22559999999999997,0.21043276516923307,0.22915082382762988,0.2836503848922856,0.543842044134727,0.48401826484018273,0.0,0.3559907515091101,0.25079365079365074,0.09375,0.3496503496503497,0.2409937203922001,0.4090909090909091,0.21755634638196916,0.1606605878358716,0.059692102003499725,0.020360445565363598,0.017251016084847397,0.041626960062375484,0.0,0.03694435687263556,0.0,0.0,0.07866558704453441,0.0,0.003487723214285714,0.0,0.0,0.0,0.37765957446808507,0.280979020979021,0.0,0.15879336349924583,0.4549587301587302,0.0,0.0,0.10165553296543711,0.12978694714131606,0.0,0.21309721453606348,0.17099236641221377,0.22450450450450452,0.19782393669634024,0.07965410314149654,0.0818575908503966,0.3306602641056422,0.2409917355371901
29-2011.02,0.2861314017132277,0.32403755868544604,0.20152091254752855,0.2351728238047576,0.15350877192982457,0.11133879781420765,0.3112725116727192,0.2890295358649789,0.27635137783701147,0.30132199458832626,0.3509433962264151,0.19440000000000002,0.1402697999887739,0.2534854245880862,0.25786398626571416,0.616548199767712,0.54337899543379,0.0,0.3559907515091101,0.2528258778258778,0.15788235294117647,0.5285099515868746,0.30045970334611954,0.6010973641742873,0.3084223013048636,0.265241536521486,0.08601875700438451,0.08209857082807902,0.13524796610520362,0.2035865892748852,0.0,0.028898696931483815,0.017094017094017096,0.0,0.04498137651821864,0.009168253968253966,0.008058035714285712,0.0,0.010957991444000281,0.004153513872736335,0.48936170212765956,0.20839160839160842,0.0,0.15879336349924583,0.5288888888888889,0.0,0.0,0.08281150159744409,0.147485167206041,0.0,0.19627375023058474,0.12270737913486003,0.21859939939939937,0.18067919551599076,0.07965410314149654,0.05575539568345324,0.3306602641056422,0.18949777495232042
29-2011.03,0.17905467271654424,0.28647887323943666,0.19011406844106465,0.1994265545864345,0.1319298245614035,0.11475409836065574,0.22974875861557847,0.1350210970464135,0.09799694249539416,0.43081561654425976,0.31194968553459124,0.20052083333333331,0.21043276516923307,0.2534854245880862,0.24445505897989703,0.6401858304297329,0.49394099051633295,0.0,0.31860912665448304,0.20952380952380953,0.17470588235294118,0.5547337278106509,0.33122677696876224,0.6094674556213019,0.3269276393831554,0.2986225628091958,0.09240872181042449,0.1559478772593527,0.33208205963331244,0.2295763666291259,0.0,0.16419714165615804,0.08547008547008547,0.0,0.16194331983805668,0.06349206349206349,0.0625,0.0,0.04909180166912127,0.01661405549094534,0.46391489361702126,0.2692307692307692,0.0,0.25452488687782804,0.4549587301587302,0.0,0.0,0.1603252977054894,0.2730582524271845,0.0,0.1807784541597491,0.12722646310432567,0.21859939939939937,0.1450708869106495,0.19501458156447266,0.07436358605423353,0.2817767106842737,0.20185632549268917
29-2012.00,0.2390786823203858,0.2042253521126761,0.2912927756653992,0.2061995319120115,0.27223859649122806,0.2315573770491803,0.2598569628696361,0.10488245931283906,0.09658578652346048,0.4708156165442598,0.31194968553459124,0.24,0.23127584335884147,0.3472750316856781,0.2803621864097026,0.3637630662020906,0.42149631190727077,0.0,0.31860912665448304,0.19047619047619047,0.2317941176470588,0.342119419042496,0.31848728554688677,0.43972027972027977,0.30177935943060497,0.2986225628091958,0.11671024950354891,0.13135771332492643,0.14628861639950594,0.2035865892748852,0.1472,0.12347625052543083,0.10256410256410256,0.0,0.21862348178137653,0.14222222222222222,0.125,0.0,0.08766393155200225,0.07443096859943514,0.31914893617021284,0.25748251748251744,0.0,0.19984917043740572,0.4038095238095238,0.0,0.0,0.18036595991867557,0.38641113807982747,0.0,0.19627375023058477,0.12881424936386768,0.245045045045045,0.16485328058028353,0.111262874229392,0.11104962184098875,0.3457382953181272,0.3610934520025429
29-2021.00,0.28079028221458074,0.2066666666666667,0.30988593155893535,0.2701213868047351,0.19228070175438597,0.1346448087431694,0.3181649744311866,0.1506931886678722,0.14699541374309125,0.15066099729416316,0.21132075471698114,0.07833333333333332,0.09302673676726475,0.13307984790874525,0.1053954145206845,0.2968641114982578,0.3783222105139913,0.0,0.21338677521182922,0.19047619047619047,0.26588235294117646,0.5043033889187735,0.3588290083828257,0.546831629908553,0.3269276393831554,0.2917656901736347,0.11010400896561218,0.11916771752837328,0.10350609650908439,0.27072684744000697,0.0,0.12347625052543083,0.11076923076923079,0.0,0.20113360323886637,0.10666666666666666,0.2193080357142857,0.0,0.07952871870397646,0.0830702774547267,0.31914893617021284,0.25748251748251744,0.0,0.18853695324283556,0.3333333333333333,0.0,0.0,0.16337496369445254,0.2616808252427184,0.0,0.25110680686220255,0.1743002544529262,0.2719711711711712,0.16485328058028353,0.2699988925394071,0.087253274303634,0.3249939975990396,0.41645263827082013
29-2031.00,0.3052068284941095,0.2535211267605634,0.33269961977186313,0.3292419533266607,0.28596491228070176,0.15300546448087432,0.3610761135403544,0.31050030138637735,0.27635137783701147,0.3177425589485891,0.24654088050314465,0.185625,0.16976631055063893,0.3292167300380228,0.3559907515091101,0.4343786295005807,0.5660197869101978,0.0,0.2657833527163981,0.23015873015873015,0.26588235294117646,0.37762237762237766,0.30574779412501124,0.35580419580419587,0.3138505338078292,0.27797313027451737,0.09830715086215372,0.1559478772593527,0.21563770106059246,0.24257125530624626,0.1472,0.16419714165615804,0.09025641025641025,0.0,0.3348987854251012,0.11936507936507935,0.16601562499999997,0.001280000000000001,0.08766393155200225,0.06878218973251371,0.2914893617021277,0.2692307692307692,0.0,0.15082956259426847,0.28408888888888884,0.0,0.0,0.2117339529480105,0.252831715210356,0.0,0.283194982475558,0.22589312977099238,0.36758678678678675,0.16485328058028353,0.14287164531728747,0.14376191354608622,0.35320528211284513,0.44198982835346473
29-2032.00,0.2868944187844629,0.3536776212832551,0.30988593155893535,0.35821524521940684,0.292280701754386,0.25008196721311476,0.22511672719187725,0.1879927667269439,0.18662537728822856,0.18981059141863166,0.27295597484276735,0.12395833333333334,0.099631410556252,0.3013333333333333,0.3559907515091101,0.511033681765389,0.4756468797564688,0.0,0.3559907515091101,0.1904761904761905,0.2459411764705882,0.4034427111350188,0.3124780914799643,0.32275416890801506,0.4009489916963226,0.34920942865457366,0.19317355144413204,0.1471206389239176,0.17251016084847398,0.21658147795200558,0.12953599999999998,0.1847217843631778,0.14397264957264957,0.0,0.2697975708502024,0.1647238095238095,0.28125,0.0,0.10957991444000281,0.07310184416015948,0.3425531914893617,0.25748251748251744,0.0,0.33597285067873306,0.3724190476190476,0.0,0.0,0.3145164101074644,0.2844356796116505,0.0,0.289153292750415,0.22589312977099238,0.3686486486486486,0.22584899439498846,0.2699988925394071,0.14757424829367274,0.35320528211284513,0.3989319771137953
29-2033.00,0.3433576820558732,0.3116666666666667,0.3127376425855513,0.3450455670863404,0.27223859649122806,0.1993237704918033,0.2779218854220707,0.2260397830018083,0.20285367096546586,0.4684035562427522,0.3239748427672956,0.265,0.26942578629296315,0.38022813688212925,0.20200614720053164,0.3386759581881533,0.43905865823674034,0.0,0.33314642520906024,0.1402597402597402,0.1985294117647059,0.32275416890801506,0.2711348362995383,0.2912533620225927,0.30177935943060497,0.18187991075759047,0.07569650616385834,0.1471206389239176,0.16384325036744668,0.09529585029888243,0.08260266666666666,0.12347625052543083,0.12854700854700854,0.0,0.20113360323886637,0.11936507936507935,0.09232142857142854,0.0,0.08766393155200225,0.07310184416015948,0.3660425531914894,0.23835524475524478,0.0,0.14177978883861234,0.358095238095238,0.0,0.0,0.11617775196049956,0.12978694714131606,0.0,0.30741560597675704,0.19083969465648853,0.3762258258258258,0.24727992087042533,0.19501458156447266,0.10483920555863,0.34439375750300116,0.44198982835346473
29-2034.00,0.3052068284941095,0.34824726134585293,0.33269961977186313,0.36870583454368944,0.27223859649122806,0.1993237704918033,0.2945971985473949,0.24773960216998192,0.20285367096546586,0.21473521453420955,0.22822641509433964,0.09893333333333335,0.099631410556252,0.13307984790874525,0.21970011629838845,0.33031358885017426,0.48401826484018273,0.009353846153846152,0.25786398626571416,0.1904761904761905,0.21143382352941176,0.35580419580419587,0.28844131521227473,0.35580419580419587,0.3138505338078292,0.2917656901736347,0.15630836987082442,0.23939943253467844,0.19407393095453324,0.18950879320800484,0.152064,0.3940731399747793,0.20341880341880342,0.0366793893129771,0.41198380566801623,0.21428571428571427,0.2511160714285714,0.0026666666666666687,0.10407461953853708,0.10765907958132581,0.2589503546099291,0.25748251748251744,0.023854961832061067,0.20814479638009045,0.3657142857142857,0.056249999999999994,0.021204410517387615,0.16994481556781876,0.22333468176914778,0.032333579068534256,0.2663715181700793,0.24732824427480918,0.3663663663663663,0.26871084734586215,0.16058178596478279,0.0818575908503966,0.2817767106842737,0.40623013350286075
29-2035.00,0.3296233747736383,0.34824726134585293,0.3127376425855513,0.3870003988531092,0.30701754385964913,0.26336065573770495,0.19037649151411842,0.19529837251356238,0.1793932029320685,0.36858136838036337,0.21132075471698114,0.16875,0.1754074129511479,0.30038022813688214,0.2803621864097026,0.42519860627177697,0.43905865823674034,0.004048582995951417,0.3083984050506729,0.20952380952380953,0.26588235294117646,0.3356643356643357,0.30045970334611954,0.32275416890801506,0.296085409252669,0.26190707149093023,0.1658933170798844,0.3160794976881042,0.3074131066319807,0.29888243957376764,0.07406933333333336,0.1559478772593527,0.11965811965811966,0.022480916030534346,0.1716599190283401,0.1111111111111111,0.109375,0.0,0.07670594010800197,0.07443096859943514,0.319063829787234,0.2876923076923077,0.0,0.20814479638009045,0.34377142857142856,0.0,0.0,0.24655242521057222,0.4357133225458468,0.0,0.23132263420033203,0.1743002544529262,0.2681081081081081,0.16485328058028353,0.2699988925394071,0.2174414314702084,0.3249939975990396,0.3827590591226955
29-2041.00,0.3235192382037561,0.27,0.35266159695817495,0.2393118655037214,0.30701754385964913,0.26336065573770495,0.3610761135403544,0.42194092827004215,0.36846850378268203,0.4607653652879784,0.3239748427672956,0.17685000000000003,0.16976631055063893,0.4879594423320659,0.4311831976518802,0.49866666666666665,0.5960221285563752,0.27494089068825917,0.38835354710084735,0.23015873015873015,0.3490588235294117,0.546831629908553,0.41713822147886265,0.4634534696073158,0.3469750889679715,0.5559462605490348,0.38708440651973025,0.21571563682219416,0.4754380032983943,0.37360304946720957,0.47519999999999996,0.5569567044976882,0.13675213675213677,0.24755725190839692,0.41198380566801623,0.2644444444444444,0.36272321428571425,0.034168888888888894,0.20096956308296518,0.23724871241069947,0.2589503546099291,0.4468195804195805,0.22656488549618325,0.43438914027149317,0.38095238095238093,0.188,0.2926208651399491,0.25094394423467903,0.5056634304207119,0.28970886845406696,0.5047039291643608,0.3826972010178117,0.4518918918918919,0.5281107814045499,0.22108604968806525,0.18446781036709092,0.3457382953181272,0.6048951048951049
29-2051.00,0.1994017946161516,0.18866979655712052,0.22338403041825095,0.1881382590438061,0.30701754385964913,0.24385245901639344,0.11487437930778922,0.18836648583484028,0.10975657559484146,0.21473521453420955,0.3306666666666667,0.20052083333333331,0.2005210769547402,0.2715437262357414,0.1730630780306806,0.27113588850174214,0.3783222105139913,0.0009327935222672072,0.29494102010300716,0.1402597402597402,0.22433823529411764,0.2588757396449704,0.17877352349094114,0.2528240989779451,0.12574139976275206,0.1606605878358716,0.08601875700438451,0.08209857082807902,0.12075711259393178,0.2869704582864074,0.17280000000000004,0.1471206389239176,0.11965811965811966,0.0,0.21214574898785427,0.12444444444444445,0.16601562499999997,0.0,0.08766393155200225,0.07443096859943514,0.17340425531914894,0.25748251748251744,0.0,0.15879336349924583,0.3127365079365079,0.0,0.0,0.24655242521057222,0.3577063106796117,0.0,0.21309721453606348,0.12722646310432567,0.25657657657657656,0.16485328058028353,0.23256672450071983,0.13642931808399433,0.3249939975990396,0.4501462174189447
29-2052.00,0.3052068284941095,0.31298904538341155,0.30988593155893535,0.15987236700506466,0.14210526315789476,0.0891393442622951,0.14244423034165868,0.1879927667269439,0.08623730939594684,0.28567452647854663,0.4075471698113208,0.23143333333333335,0.26942578629296315,0.21596958174904943,0.20507974746635652,0.2787456445993032,0.46540217773094483,0.0,0.18431217810267483,0.17316017316017313,0.20458823529411763,0.30984400215169444,0.30574779412501124,0.342119419042496,0.12574139976275206,0.12765544669706083,0.018894634395705948,0.0009457755359394711,0.026525162332061366,0.09529585029888243,0.16000000000000003,0.12347625052543083,0.0765811965811966,0.0,0.23611336032388666,0.13368888888888888,0.15694754464285715,0.001280000000000001,0.08240409565888211,0.05146369828875229,0.397872340425532,0.3002461538461539,0.0,0.12217194570135748,0.3657142857142857,0.0,0.0,0.08945686900958466,0.26800161812297735,0.0,0.37677550267478327,0.21068702290076335,0.23326366366366366,0.16485328058028353,0.12182066521466277,0.0353563303203591,0.17092436974789912,0.3989319771137953
29-2053.00,0.3052068284941095,0.2535211267605634,0.33269961977186313,0.3450455670863404,0.28596491228070176,0.26336065573770495,0.3181649744311866,0.3303194695599759,0.27635137783701147,0.26478546579049095,0.30157232704402515,0.09333333333333334,0.11258349392856473,0.18960709759188848,0.1730630780306806,0.3386759581881533,0.35216163212738555,0.016194331983805668,0.21338677521182922,0.17316017316017313,0.2317941176470588,0.24663797740720816,0.13270303564453614,0.24663797740720816,0.10059311981020166,0.14395188670094095,0.11671024950354891,0.04925914249684741,0.19407393095453324,0.003248722169280087,0.16000000000000003,0.3940731399747793,0.09435897435897436,0.24045801526717558,0.2312550607287449,0.19714285714285712,0.1325,0.0,0.12327740374500316,0.15779365343080248,0.1410496453900709,0.3002461538461539,0.04437022900763359,0.0942684766214178,0.11936507936507935,0.014439999999999998,0.012247667514843085,0.08945686900958466,0.18962378640776698,0.07275055290420208,0.2922339051835454,0.22900763358778625,0.6071351351351352,0.3224530168150346,0.32808520063494406,0.279007563180225,0.375750300120048,0.5308328035600763
29-2054.00,0.3433576820558732,0.29000000000000004,0.30988593155893535,0.2185715038267322,0.25052631578947365,0.21148907103825137,0.3181649744311866,0.3164556962025316,0.30183058288581394,0.33629686896018557,0.23396226415094346,0.18229166666666669,0.1402697999887739,0.30038022813688214,0.39536606302265054,0.3637630662020906,0.504185692541857,0.0,0.37152489339314393,0.15584415584415579,0.23529411764705885,0.35580419580419587,0.27542139473394295,0.3706293706293707,0.3138505338078292,0.23375206130565526,0.09830715086215372,0.06157392812105926,0.13800812867877918,0.19648271679805945,0.16000000000000003,0.2532313997477932,0.12406153846153849,0.0366793893129771,0.22348178137651817,0.1388888888888889,0.23018973214285712,0.0,0.09229258713794797,0.06549925236750291,0.217645390070922,0.2692307692307692,0.0,0.21210407239819004,0.3055555555555556,0.0,0.0,0.3145164101074644,0.45631067961165045,0.008083394767133564,0.3119350673307507,0.24732824427480918,0.3807807807807808,0.24727992087042533,0.246520727970763,0.11913546086207955,0.33853541416566624,0.576300063572791
29-2055.00,0.3052068284941095,0.15424100156494522,0.19011406844106465,0.1881382590438061,0.27223859649122806,0.14382513661202187,0.23733602608760102,0.12477396021699816,0.09658578652346048,0.2597603401623502,0.21132075471698114,0.1325,0.199262821112504,0.39999999999999997,0.29494102010300716,0.42519860627177697,0.6174262381454162,0.0009327935222672072,0.3559907515091101,0.39518999518999515,0.25899999999999995,0.521785906401291,0.431440103358138,0.41742872512103285,0.2846975088967971,0.3334465030555825,0.13025697489235366,0.09063682219419923,0.1807906485692007,0.21658147795200558,0.17280000000000004,0.3448139974779319,0.13675213675213677,0.0,0.37311740890688255,0.17523809523809522,0.28125,0.0,0.09862192299600253,0.12493769729190896,0.3102836879432624,0.34,0.0,0.38009049773755654,0.38765714285714287,0.0,0.04240882103477523,0.3145164101074644,0.45631067961165045,0.0018624141543475748,0.3539937280944475,0.14249363867684478,0.25657657657657656,0.2584899439498846,0.14950718003617705,0.12224066900325893,0.3249939975990396,0.37635092180546725
29-2056.00,0.28079028221458074,0.2723004694835681,0.33269961977186313,0.2393118655037214,0.27223859649122806,0.21148907103825137,0.2945971985473949,0.34388185654008435,0.25424326761005056,0.3455740239659838,0.4101383647798742,0.25,0.2532602391153853,0.38022813688212925,0.2803621864097026,0.4117909407665505,0.43905865823674034,0.0,0.33314642520906024,0.17316017316017313,0.25058823529411767,0.3991393222162454,0.31848728554688677,0.37762237762237766,0.2676156583629893,0.2917656901736347,0.15262185171349363,0.04925914249684741,0.1545691041202327,0.21658147795200558,0.22459733333333334,0.3783102143757881,0.14397264957264957,0.0,0.4284631578947369,0.2571428571428572,0.3482142857142857,0.0,0.11371765200925729,0.08070443595281608,0.2589503546099291,0.25748251748251744,0.0,0.14177978883861234,0.32825396825396824,0.0,0.0,0.23525994772001163,0.5056634304207119,0.0018624141543475748,0.33163622947795607,0.21068702290076335,0.29309309309309306,0.20236069897790968,0.23256672450071983,0.13758224189878865,0.30424969987995193,0.41645263827082013
